PROLIFIC_PID,SESSION_ID,STUDY_ID,age,completedAt,country,createdAt,education,gender,q0,q1,q10,q11,q12,q13,q14,q15,q16,q2,q3,q4,q5,q6,q7,q8,q9,selectedMovies,techknow,testGroup,useForImprovementsForOthers,useForRecommendations,useForSharing,work
5f7bfb7947a8901eadd910df,5f868bc3a6b2c91e94f1f1b3,5f8574e1321766020cfa1d2e,38,"Wed, 14 Oct 2020 05:31:11 GMT",GB,"Wed, 14 Oct 2020 05:25:57 GMT",High school,Female,3,2,3,4,3,5,1,2,5,3,1,3,3,2,3,3,2,"[{'movieId': 79, 'poster_path': '/5KCVkau1HEl7ZzfPsKAPM0sMiKc.jpg', 'title': 'Shawshank Redemption, The (1994)'}, {'movieId': 89, 'poster_path': '/lKb6h6LURE33I3GRFYgHBUfjwSU.jpg', 'title': ""Schindler's List (1993)""}, {'movieId': 654, 'poster_path': '/9gk7adHYeDvHkCSEqAvQNLV5Uge.jpg', 'title': 'Inception (2010)'}, {'movieId': 202, 'poster_path': '/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg', 'title': 'Lord of the Rings: The Fellowship of the Ring, The (2001)'}, {'movieId': 227, 'poster_path': '/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg', 'title': 'Lord of the Rings: The Return of the King, The (2003)'}, {'movieId': 537, 'poster_path': '/pvSESD7ujxWZwtYDb9l57qE0ywq.jpg', 'title': 'Prestige, The (2006)'}, {'movieId': 924, 'poster_path': '/6yoghtyTpznpBik8EngEmJskVUO.jpg', 'title': 'Seven (a.k.a. Se7en) (1995)'}, {'movieId': 36, 'poster_path': '/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg', 'title': 'Lord of the Rings: The Two Towers, The (2002)'}, {'movieId': 1001, 'poster_path': '/ylagLHIbG0F1blqSFqY6pa56Omr.jpg', 'title': 'Good Will Hunting (1997)'}, {'movieId': 480, 'poster_path': '/9eyqhS9MKBQqQJdGmWjKLH396gJ.jpg', 'title': 'Old Boy (2003)'}, {'movieId': 263, 'poster_path': '/6UTzw3kipgTYAJCX8GExoXzcVOx.jpg', 'title': 'Trainspotting (1996)'}, {'movieId': 1183, 'poster_path': '/yKyLJmRAtyXEEYKOvPhKHXIcPq9.jpg', 'title': 'Unforgiven (1992)'}, {'movieId': 645, 'poster_path': '/kve20tXwUZpu4GUX8l6X7Z4jmL6.jpg', 'title': 'Shutter Island (2010)'}, {'movieId': 93, 'poster_path': '/wcJFUcbPfXJRXRNXNFfF0W6dpx.jpg', 'title': 'Terminator 2: Judgment Day (1991)'}, {'movieId': 181, 'poster_path': '/pRn3TJHbAqCAO6U8Dw5DayVUuX3.jpg', 'title': 'Gladiator (2000)'}, {'movieId': 2665, 'poster_path': '/vgvw6w1CtcFkuXXn004S5wQsHRl.jpg', 'title': 'Three Billboards Outside Ebbing, Missouri (2017)'}]",I have a good idea of the technical details,a,True,True,True,Employed full time
5dc59aea37023940a0860dea,5f868bb228e0891dcf317d39,5f8574e1321766020cfa1d2e,52,"Wed, 14 Oct 2020 05:34:54 GMT",US,"Wed, 14 Oct 2020 05:28:22 GMT",Bachelor's degree,Male,4,4,4,4,4,5,2,2,5,3,3,3,3,3,4,4,4,"[{'movieId': 79, 'poster_path': '/5KCVkau1HEl7ZzfPsKAPM0sMiKc.jpg', 'title': 'Shawshank Redemption, The (1994)'}, {'movieId': 252, 'poster_path': '/bUPmtQzrRhzqYySeiMpv7GurAfm.jpg', 'title': 'Usual Suspects, The (1995)'}, {'movieId': 202, 'poster_path': '/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg', 'title': 'Lord of the Rings: The Fellowship of the Ring, The (2001)'}, {'movieId': 969, 'poster_path': '/kKpORM0G7xDvJGQiXpQ0wUp9Dwo.jpg', 'title': 'Fargo (1996)'}, {'movieId': 82, 'poster_path': '/clolk7rB5lAjs41SD0Vt6IXYLMm.jpg', 'title': 'Forrest Gump (1994)'}, {'movieId': 283, 'poster_path': '/48auuGpzl9KSZixAKwj8yKBNIv4.jpg', 'title': 'Big Lebowski, The (1998)'}, {'movieId': 842, 'poster_path': '/gCgt1WARPZaXnq523ySQEUKinCs.jpg', 'title': 'Groundhog Day (1993)'}, {'movieId': 48, 'poster_path': '/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg', 'title': 'Eternal Sunshine of the Spotless Mind (2004)'}, {'movieId': 89, 'poster_path': '/lKb6h6LURE33I3GRFYgHBUfjwSU.jpg', 'title': ""Schindler's List (1993)""}, {'movieId': 274, 'poster_path': '/f8rOfzX9UuY4Zc39rljrRbjsWK3.jpg', 'title': 'Goodfellas (1990)'}]",I have a vague idea of the technical details,a,True,True,True,Self employed
5f6308854678b625f3553ac5,5f86906ec823901e462c4cb4,5f8574e1321766020cfa1d2e,26,"Wed, 14 Oct 2020 05:53:53 GMT",US,"Wed, 14 Oct 2020 05:48:48 GMT",Bachelor's degree,Male,4,4,3,3,3,2,3,4,5,4,5,4,4,4,4,4,4,"[{'movieId': 167, 'poster_path': '/fIssD3w3SvIhPPmVo4WMgZDVLID.jpg', 'title': 'Sixth Sense, The (1999)'}, {'movieId': 578, 'poster_path': '/qJ2tW6WMUDux911r6m7haRef0WH.jpg', 'title': 'Dark Knight, The (2008)'}, {'movieId': 795, 'poster_path': '/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg', 'title': 'Avengers: Infinity War - Part I (2018)'}, {'movieId': 93, 'poster_path': '/wcJFUcbPfXJRXRNXNFfF0W6dpx.jpg', 'title': 'Terminator 2: Judgment Day (1991)'}, {'movieId': 245, 'poster_path': '/8RW2runSEc34IwKN2D1aPcJd2UL.jpg', 'title': 'Batman Begins (2005)'}, {'movieId': 688, 'poster_path': '/da22ZBmrDOXOCDRvr8Gic8ldhv4.jpg', 'title': 'Harry Potter and the Deathly Hallows: Part 2 (2011)'}, {'movieId': 159, 'poster_path': '/f89U3ADr1oiB1s9GkdPOEpXUk5H.jpg', 'title': 'Matrix, The (1999)'}, {'movieId': 202, 'poster_path': '/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg', 'title': 'Lord of the Rings: The Fellowship of the Ring, The (2001)'}]",I have a good idea of the technical details,c,True,True,True,Employed full time
5c03a21540207800014af27f,5f86b1dbb26dfc000a0e13bc,5f8574e1321766020cfa1d2e,24,"Wed, 14 Oct 2020 08:11:47 GMT",DE,"Wed, 14 Oct 2020 08:08:08 GMT",Associates degree,Male,5,5,2,2,3,4,4,4,5,5,4,4,4,4,5,5,5,"[{'movieId': 795, 'poster_path': '/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg', 'title': 'Avengers: Infinity War - Part I (2018)'}, {'movieId': 586, 'poster_path': '/Agc6lw8pb6BIGVeguvdjDT0p9Mb.jpg', 'title': 'WALL·E (2008)'}, {'movieId': 724, 'poster_path': '/7oWY8VDWW7thTzWh3OKYRkWUlD5.jpg', 'title': 'Django Unchained (2012)'}, {'movieId': 820, 'poster_path': '/isuQWbJPbjybBEWdcCaBUPmU0XO.jpg', 'title': 'Big Short, The (2015)'}, {'movieId': 283, 'poster_path': '/48auuGpzl9KSZixAKwj8yKBNIv4.jpg', 'title': 'Big Lebowski, The (1998)'}, {'movieId': 558, 'poster_path': '/d4DuphCHCjVUyffExnK5nLbn39K.jpg', 'title': 'Bourne Ultimatum, The (2007)'}, {'movieId': 750, 'poster_path': '/sOxr33wnRuKazR9ClHek73T8qnK.jpg', 'title': 'Wolf of Wall Street, The (2013)'}, {'movieId': 606, 'poster_path': '/w3zz8djZKknVpkpHi0I7kqibzbC.jpg', 'title': 'Gran Torino (2008)'}, {'movieId': 470, 'poster_path': '/nqiAoFnrmxREOXzeTy12L9OlsI9.jpg', 'title': 'Shaun of the Dead (2004)'}, {'movieId': 830, 'poster_path': '/fnbjcRDYn6YviCcePDnGdyAkYsB.jpg', 'title': 'Logan (2017)'}]",I am an expert,d,True,True,True,Employed full time
5eb9b2f1dbd0090dea81a3f8,5f86b1db2f2af1000a1a2734,5f8574e1321766020cfa1d2e,26,"Wed, 14 Oct 2020 08:17:23 GMT",GB,"Wed, 14 Oct 2020 08:11:27 GMT",Bachelor's degree,Male,4,4,2,1,2,2,4,4,5,4,4,4,4,4,4,4,5,"[{'movieId': 79, 'poster_path': '/5KCVkau1HEl7ZzfPsKAPM0sMiKc.jpg', 'title': 'Shawshank Redemption, The (1994)'}, {'movieId': 252, 'poster_path': '/bUPmtQzrRhzqYySeiMpv7GurAfm.jpg', 'title': 'Usual Suspects, The (1995)'}, {'movieId': 297, 'poster_path': '/k1lICEYRpJeFRIRfjxYwmpO9LTu.jpg', 'title': 'Fight Club (1999)'}, {'movieId': 0, 'poster_path': '/pbL5p4YGsqx2xxhQmsW8qBSasdS.jpg', 'title': 'Pulp Fiction (1994)'}, {'movieId': 274, 'poster_path': '/f8rOfzX9UuY4Zc39rljrRbjsWK3.jpg', 'title': 'Goodfellas (1990)'}, {'movieId': 578, 'poster_path': '/qJ2tW6WMUDux911r6m7haRef0WH.jpg', 'title': 'Dark Knight, The (2008)'}, {'movieId': 159, 'poster_path': '/f89U3ADr1oiB1s9GkdPOEpXUk5H.jpg', 'title': 'Matrix, The (1999)'}, {'movieId': 344, 'poster_path': '/uprP8rtOgMYJQ2h3ldDFvGsaBgH.jpg', 'title': 'Memento (2000)'}, {'movieId': 291, 'poster_path': '/c2gsmSQ2Cqv8zosqKOCwRS0GFBS.jpg', 'title': 'American History X (1998)'}, {'movieId': 534, 'poster_path': '/jyAgiqVSx5fl0NNj7WoGGKweXrL.jpg', 'title': 'Departed, The (2006)'}, {'movieId': 295, 'poster_path': '/wby9315QzVKdW9BonAefg8jGTTb.jpg', 'title': 'American Beauty (1999)'}, {'movieId': 270, 'poster_path': '/wRTCxYHx1d9diFFmOHQZT7CjdUV.jpg', 'title': 'Wallace & Gromit: The Wrong Trousers (1993)'}, {'movieId': 29, 'poster_path': '/slVnvaH6fpF22154vnjQJdXCVZd.jpg', 'title': ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)""}, {'movieId': 202, 'poster_path': '/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg', 'title': 'Lord of the Rings: The Fellowship of the Ring, The (2001)'}, {'movieId': 227, 'poster_path': '/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg', 'title': 'Lord of the Rings: The Return of the King, The (2003)'}, {'movieId': 268, 'poster_path': '/AjTtJNumZyUDz33VtMlF1K8JPsE.jpg', 'title': 'Reservoir Dogs (1992)'}, {'movieId': 262, 'poster_path': '/4hRtelqMooXuVUVXuMYt3KbdCWM.jpg', 'title': 'Wallace & Gromit: A Close Shave (1995)'}, {'movieId': 36, 'poster_path': '/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg', 'title': 'Lord of the Rings: The Two Towers, The (2002)'}, {'movieId': 480, 'poster_path': '/9eyqhS9MKBQqQJdGmWjKLH396gJ.jpg', 'title': 'Old Boy (2003)'}, {'movieId': 565, 'poster_path': '/6d5XOczc226jECq0LIX0siKtgHR.jpg', 'title': 'No Country for Old Men (2007)'}, {'movieId': 263, 'poster_path': '/6UTzw3kipgTYAJCX8GExoXzcVOx.jpg', 'title': 'Trainspotting (1996)'}, {'movieId': 1686, 'poster_path': '/8MgjEszEYY6tW4aNsFMo7zYjytR.jpg', 'title': 'Moon (2009)'}, {'movieId': 2697, 'poster_path': '/wzrrF5ct6gYLyUEGCjwn8f1fOdv.jpg', 'title': 'Hunt, The (Jagten) (2012)'}, {'movieId': 571, 'poster_path': '/fa0RDkAlCec0STeMNAhPaF89q6U.jpg', 'title': 'There Will Be Blood (2007)'}, {'movieId': 251, 'poster_path': '/kKoG0hXBmBbkDnJYhhHisdin73W.jpg', 'title': 'Twelve Monkeys (a.k.a. 12 Monkeys) (1995)'}, {'movieId': 207, 'poster_path': '/vN6jGCuzefysLVFrzK3Vs6xAdu1.jpg', 'title': 'Bourne Identity, The (2002)'}, {'movieId': 133, 'poster_path': '/jW8w2QZnCSRblYWPc5FKAkS1cal.jpg', 'title': 'Truman Show, The (1998)'}, {'movieId': 470, 'poster_path': '/nqiAoFnrmxREOXzeTy12L9OlsI9.jpg', 'title': 'Shaun of the Dead (2004)'}, {'movieId': 576, 'poster_path': '/jMiBBqk72VRo1Y39x2ZbbenEU3a.jpg', 'title': 'In Bruges (2008)'}]",I am an expert,a,True,True,True,Employed full time
5f4f3107980b7b17652210b9,5f868bade3bc5c1d646c8bc5,5f8574e1321766020cfa1d2e,30,"Wed, 14 Oct 2020 05:28:49 GMT",US,"Wed, 14 Oct 2020 05:25:14 GMT",Bachelor's degree,Male,4,5,2,2,2,2,4,4,5,5,5,5,4,5,4,4,5,"[{'movieId': 795, 'poster_path': '/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg', 'title': 'Avengers: Infinity War - Part I (2018)'}, {'movieId': 260, 'poster_path': '/rplLJ2hPcOQmkFhTqUte0MkEaO2.jpg', 'title': 'Silence of the Lambs, The (1991)'}, {'movieId': 227, 'poster_path': '/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg', 'title': 'Lord of the Rings: The Return of the King, The (2003)'}, {'movieId': 202, 'poster_path': '/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg', 'title': 'Lord of the Rings: The Fellowship of the Ring, The (2001)'}, {'movieId': 36, 'poster_path': '/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg', 'title': 'Lord of the Rings: The Two Towers, The (2002)'}, {'movieId': 775, 'poster_path': '/r7vmZjiyZw9rpJMQJdXpjgiCOk9.jpg', 'title': 'Guardians of the Galaxy (2014)'}, {'movieId': 648, 'poster_path': '/ygGmAO60t8GyqUo9xYeYxSZAR3b.jpg', 'title': 'How to Train Your Dragon (2010)'}, {'movieId': 781, 'poster_path': '/2mxS4wUimwlLmI1xp6QW6NSU361.jpg', 'title': 'Big Hero 6 (2014)'}, {'movieId': 439, 'poster_path': '/v7TaX8kXMXs5yFFGR41guUDNcnB.jpg', 'title': 'Kill Bill: Vol. 1 (2003)'}]",I am an expert,d,True,True,True,Employed full time
5e66a61aed17a90318af3adb,5f86a3f2cae5821f5b98aa2b,5f8574e1321766020cfa1d2e,36,"Wed, 14 Oct 2020 07:11:54 GMT",GB,"Wed, 14 Oct 2020 07:08:55 GMT",Master's degree,Male,2,3,4,2,2,4,1,1,5,1,2,1,1,3,1,2,1,"[{'movieId': 252, 'poster_path': '/bUPmtQzrRhzqYySeiMpv7GurAfm.jpg', 'title': 'Usual Suspects, The (1995)'}, {'movieId': 274, 'poster_path': '/f8rOfzX9UuY4Zc39rljrRbjsWK3.jpg', 'title': 'Goodfellas (1990)'}, {'movieId': 1018, 'poster_path': '/rrBuGu0Pjq7Y2BWSI6teGfZzviY.jpg', 'title': 'Heat (1995)'}, {'movieId': 1766, 'poster_path': '/mf4i9zZVXMmqWsEb9D0OAY7k3t.jpg', 'title': 'Inside Man (2006)'}, {'movieId': 576, 'poster_path': '/jMiBBqk72VRo1Y39x2ZbbenEU3a.jpg', 'title': 'In Bruges (2008)'}, {'movieId': 470, 'poster_path': '/nqiAoFnrmxREOXzeTy12L9OlsI9.jpg', 'title': 'Shaun of the Dead (2004)'}, {'movieId': 251, 'poster_path': '/kKoG0hXBmBbkDnJYhhHisdin73W.jpg', 'title': 'Twelve Monkeys (a.k.a. 12 Monkeys) (1995)'}, {'movieId': 775, 'poster_path': '/r7vmZjiyZw9rpJMQJdXpjgiCOk9.jpg', 'title': 'Guardians of the Galaxy (2014)'}, {'movieId': 806, 'poster_path': '/lRHE0vzf3oYJrhbsHXjIkF4Tl5A.jpg', 'title': 'Inside Out (2015)'}, {'movieId': 93, 'poster_path': '/wcJFUcbPfXJRXRNXNFfF0W6dpx.jpg', 'title': 'Terminator 2: Judgment Day (1991)'}, {'movieId': 181, 'poster_path': '/pRn3TJHbAqCAO6U8Dw5DayVUuX3.jpg', 'title': 'Gladiator (2000)'}, {'movieId': 292, 'poster_path': '/8kSerJrhrJWKLk1LViesGcnrUPE.jpg', 'title': 'Lock, Stock & Two Smoking Barrels (1998)'}]",I have a good idea of the technical details,a,True,True,True,Employed full time
5e163fb1cda2d6c173c4ec6a,5f86a3ef6b78181fee332d9a,5f8574e1321766020cfa1d2e,22,"Wed, 14 Oct 2020 07:10:50 GMT",GB,"Wed, 14 Oct 2020 07:08:51 GMT",High school,Female,3,5,5,5,4,5,5,5,5,4,4,4,4,5,5,4,4,"[{'movieId': 578, 'poster_path': '/qJ2tW6WMUDux911r6m7haRef0WH.jpg', 'title': 'Dark Knight, The (2008)'}, {'movieId': 344, 'poster_path': '/uprP8rtOgMYJQ2h3ldDFvGsaBgH.jpg', 'title': 'Memento (2000)'}, {'movieId': 291, 'poster_path': '/c2gsmSQ2Cqv8zosqKOCwRS0GFBS.jpg', 'title': 'American History X (1998)'}, {'movieId': 270, 'poster_path': '/wRTCxYHx1d9diFFmOHQZT7CjdUV.jpg', 'title': 'Wallace & Gromit: The Wrong Trousers (1993)'}, {'movieId': 2538, 'poster_path': '/tWkYclnnChwoMMBFECsEjd5hb77.jpg', 'title': 'Wallace & Gromit: The Best of Aardman Animation (1996)'}, {'movieId': 82, 'poster_path': '/clolk7rB5lAjs41SD0Vt6IXYLMm.jpg', 'title': 'Forrest Gump (1994)'}]",I have a good idea of the technical details,d,True,True,True,Employed full time
5f218ec7604e35564a7ea1ea,5f868bb4b33c651eeb5d15d3,5f8574e1321766020cfa1d2e,25,"Wed, 14 Oct 2020 05:28:25 GMT",US,"Wed, 14 Oct 2020 05:25:24 GMT",High school,Male,2,4,3,1,3,3,1,4,5,3,3,3,3,3,3,4,3,"[{'movieId': 79, 'poster_path': '/5KCVkau1HEl7ZzfPsKAPM0sMiKc.jpg', 'title': 'Shawshank Redemption, The (1994)'}, {'movieId': 795, 'poster_path': '/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg', 'title': 'Avengers: Infinity War - Part I (2018)'}, {'movieId': 295, 'poster_path': '/wby9315QzVKdW9BonAefg8jGTTb.jpg', 'title': 'American Beauty (1999)'}, {'movieId': 916, 'poster_path': '/iiZZdoQBEYBv6id8su7ImL0oCbD.jpg', 'title': 'Spider-Man: Into the Spider-Verse (2018)'}, {'movieId': 3027, 'poster_path': '/eKi8dIrr8voobbaGzDpe8w0PVbC.jpg', 'title': 'Coco (2017)'}, {'movieId': 806, 'poster_path': '/lRHE0vzf3oYJrhbsHXjIkF4Tl5A.jpg', 'title': 'Inside Out (2015)'}, {'movieId': 780, 'poster_path': '/j9HrX8f7GbZQm1BrBiR40uFQZSb.jpg', 'title': 'Nightcrawler (2014)'}, {'movieId': 70, 'poster_path': '/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg', 'title': 'Toy Story (1995)'}, {'movieId': 905, 'poster_path': '/hlK0e0wAQ3VLuJcsfIYPvb4JVud.jpg', 'title': 'Zootopia (2016)'}, {'movieId': 236, 'poster_path': '/2LqaLgk4Z226KkgPJuiOQ58wvrm.jpg', 'title': 'Incredibles, The (2004)'}]",I am very knowledgeable,c,True,True,True,Unemployed (not currently looking for job)
5f5be15c74d6fd18038089ac,5f86226ec8a630168ec59bd0,5f8574e1321766020cfa1d2e,21,"Tue, 13 Oct 2020 22:03:18 GMT",US,"Tue, 13 Oct 2020 21:56:18 GMT",High school,Male,3,4,4,3,4,4,4,3,4,3,3,4,3,3,2,3,3,"[{'movieId': 0, 'poster_path': '/pbL5p4YGsqx2xxhQmsW8qBSasdS.jpg', 'title': 'Pulp Fiction (1994)'}, {'movieId': 297, 'poster_path': '/k1lICEYRpJeFRIRfjxYwmpO9LTu.jpg', 'title': 'Fight Club (1999)'}, {'movieId': 344, 'poster_path': '/uprP8rtOgMYJQ2h3ldDFvGsaBgH.jpg', 'title': 'Memento (2000)'}, {'movieId': 578, 'poster_path': '/qJ2tW6WMUDux911r6m7haRef0WH.jpg', 'title': 'Dark Knight, The (2008)'}, {'movieId': 534, 'poster_path': '/jyAgiqVSx5fl0NNj7WoGGKweXrL.jpg', 'title': 'Departed, The (2006)'}, {'movieId': 159, 'poster_path': '/f89U3ADr1oiB1s9GkdPOEpXUk5H.jpg', 'title': 'Matrix, The (1999)'}, {'movieId': 268, 'poster_path': '/AjTtJNumZyUDz33VtMlF1K8JPsE.jpg', 'title': 'Reservoir Dogs (1992)'}, {'movieId': 924, 'poster_path': '/6yoghtyTpznpBik8EngEmJskVUO.jpg', 'title': 'Seven (a.k.a. Se7en) (1995)'}, {'movieId': 614, 'poster_path': '/7sfbEnaARXDDhKm0CZ7D7uc2sbo.jpg', 'title': 'Inglourious Basterds (2009)'}, {'movieId': 724, 'poster_path': '/7oWY8VDWW7thTzWh3OKYRkWUlD5.jpg', 'title': 'Django Unchained (2012)'}, {'movieId': 283, 'poster_path': '/48auuGpzl9KSZixAKwj8yKBNIv4.jpg', 'title': 'Big Lebowski, The (1998)'}, {'movieId': 645, 'poster_path': '/kve20tXwUZpu4GUX8l6X7Z4jmL6.jpg', 'title': 'Shutter Island (2010)'}, {'movieId': 2665, 'poster_path': '/vgvw6w1CtcFkuXXn004S5wQsHRl.jpg', 'title': 'Three Billboards Outside Ebbing, Missouri (2017)'}, {'movieId': 773, 'poster_path': '/qymaJhucquUwjpb8oiqynMeXnID.jpg', 'title': 'Gone Girl (2014)'}, {'movieId': 750, 'poster_path': '/sOxr33wnRuKazR9ClHek73T8qnK.jpg', 'title': 'Wolf of Wall Street, The (2013)'}]",I have a good idea of the technical details,d,False,True,False,Employed part time
5f5f3e3ccbf8ac02bce39f61,5f86b1c4f219360009b00539,5f8574e1321766020cfa1d2e,23,"Wed, 14 Oct 2020 08:10:13 GMT",US,"Wed, 14 Oct 2020 08:07:46 GMT",Associates degree,Female,5,5,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,"[{'movieId': 795, 'poster_path': '/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg', 'title': 'Avengers: Infinity War - Part I (2018)'}, {'movieId': 159, 'poster_path': '/f89U3ADr1oiB1s9GkdPOEpXUk5H.jpg', 'title': 'Matrix, The (1999)'}, {'movieId': 654, 'poster_path': '/9gk7adHYeDvHkCSEqAvQNLV5Uge.jpg', 'title': 'Inception (2010)'}, {'movieId': 1823, 'poster_path': '/w7WxNbb0mcWpwDMd3pJA7LQRfnt.jpg', 'title': 'Intouchables (2011)'}, {'movieId': 202, 'poster_path': '/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg', 'title': 'Lord of the Rings: The Fellowship of the Ring, The (2001)'}]",I am very knowledgeable,c,True,True,True,Employed part time
5f5e6e6df233b4711c5bbaad,5f86a3f20353951f5b03bcf2,5f8574e1321766020cfa1d2e,24,"Wed, 14 Oct 2020 07:11:44 GMT",FI,"Wed, 14 Oct 2020 07:08:42 GMT",Elementary school,Female,4,3,4,4,4,5,1,1,5,3,4,4,4,4,5,4,3,"[{'movieId': 295, 'poster_path': '/wby9315QzVKdW9BonAefg8jGTTb.jpg', 'title': 'American Beauty (1999)'}, {'movieId': 565, 'poster_path': '/6d5XOczc226jECq0LIX0siKtgHR.jpg', 'title': 'No Country for Old Men (2007)'}, {'movieId': 130, 'poster_path': '/yVl7zidse4KiWtGMqHFtZCx4X3N.jpg', 'title': 'Hunt for Red October, The (1990)'}, {'movieId': 79, 'poster_path': '/5KCVkau1HEl7ZzfPsKAPM0sMiKc.jpg', 'title': 'Shawshank Redemption, The (1994)'}, {'movieId': 89, 'poster_path': '/lKb6h6LURE33I3GRFYgHBUfjwSU.jpg', 'title': ""Schindler's List (1993)""}]",I am very knowledgeable,c,True,True,True,Student
5f5db6b684344160fbea1c09,5f868b98c5221b1df123ea4d,5f8574e1321766020cfa1d2e,27,"Wed, 14 Oct 2020 05:32:14 GMT",US,"Wed, 14 Oct 2020 05:27:58 GMT",Master's degree,Female,4,5,3,3,2,3,2,4,5,4,4,4,4,4,4,4,4,"[{'movieId': 202, 'poster_path': '/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg', 'title': 'Lord of the Rings: The Fellowship of the Ring, The (2001)'}, {'movieId': 795, 'poster_path': '/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg', 'title': 'Avengers: Infinity War - Part I (2018)'}, {'movieId': 758, 'poster_path': '/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg', 'title': 'Interstellar (2014)'}, {'movieId': 227, 'poster_path': '/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg', 'title': 'Lord of the Rings: The Return of the King, The (2003)'}, {'movieId': 36, 'poster_path': '/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg', 'title': 'Lord of the Rings: The Two Towers, The (2002)'}, {'movieId': 537, 'poster_path': '/pvSESD7ujxWZwtYDb9l57qE0ywq.jpg', 'title': 'Prestige, The (2006)'}, {'movieId': 724, 'poster_path': '/7oWY8VDWW7thTzWh3OKYRkWUlD5.jpg', 'title': 'Django Unchained (2012)'}, {'movieId': 558, 'poster_path': '/d4DuphCHCjVUyffExnK5nLbn39K.jpg', 'title': 'Bourne Ultimatum, The (2007)'}, {'movieId': 70, 'poster_path': '/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg', 'title': 'Toy Story (1995)'}, {'movieId': 830, 'poster_path': '/fnbjcRDYn6YviCcePDnGdyAkYsB.jpg', 'title': 'Logan (2017)'}, {'movieId': 439, 'poster_path': '/v7TaX8kXMXs5yFFGR41guUDNcnB.jpg', 'title': 'Kill Bill: Vol. 1 (2003)'}]",I have a vague idea of the technical details,b,True,True,True,Employed full time
